20 Hz,35 Hz,50 Hz,70 Hz,95 Hz
,,76.9,53.2,53.8
,,57.7,70.0,41.7
,,103.2,65.9,64.9
,,102.4,60.4,62.7
,,43.3,57.2,35.7
,,61.6,55.3,61.4
,,77.5,61.8,44.8
,,62.2,52.2,53.2
,,78.7,41.5,31.6
,,91.8,73.1,46.5
,,20.7,53.8,53.2
,,81.3,54.2,67.4
,,61.1,85.7,62.0
,,83.2,39.9,34.7
,,74.4,59.5,39.2
,,73.3,56.3,57.6
,,77.3,51.7,54.0
,,50.7,77.7,52.3
,,63.0,55.6,41.6
,,61.2,57.1,58.4
,,79.8,36.1,45.7
,,80.8,54.0,66.0
,,59.3,49.2,55.1
,,110.7,57.4,60.8
,,60.1,66.6,59.3
,,69.5,61.6,44.0
,,93.0,33.6,40.7
,,79.4,58.2,63.0
,,58.4,67.9,46.4
,,107.8,72.7,80.2
,,60.4,44.2,24.5
,,110.8,64.0,75.4
,,46.6,58.1,43.8
,,69.4,39.2,42.1
,,69.4,51.1,33.7
,,52.6,46.8,49.8
,,61.7,64.6,45.7
,,64.5,58.5,37.6
,,65.3,38.8,28.0
,,58.6,85.4,30.1
,,93.7,49.9,66.4
,,53.1,41.6,94.1
,,56.0,34.7,41.7
,,68.0,79.9,68.7
,,61.1,75.0,47.1
,,73.1,43.5,57.3
,,77.8,56.8,46.7
,,83.5,46.5,61.2
,,96.5,53.3,44.7
,,47.5,62.8,72.4
,,56.6,44.8,76.9
,,103.7,41.7,66.5
,,86.3,76.8,68.0
,,73.1,46.5,38.3
,,74.4,60.8,76.5
,,89.7,67.3,49.7
,,45.5,115.0,48.3
,,55.8,61.0,31.2
,,56.4,65.1,28.6
,,63.2,58.9,55.7
,,71.9,58.0,38.8
,,54.4,58.9,77.0
,,64.5,55.6,57.6
,,52.2,71.8,55.0
,,80.4,73.1,47.5
,,64.6,72.8,66.7
,,105.7,71.9,36.5
,,72.3,59.6,55.6
,,87.8,59.2,32.4
,,91.4,44.0,37.3
,,70.1,65.4,45.2
,,54.6,61.6,49.0
,,67.7,65.5,55.2
,,69.6,50.1,60.0
,,138.9,45.9,28.7
,,72.2,56.4,81.3
,,99.3,34.7,45.9
,,59.0,86.6,49.9
,,47.6,64.9,29.0
,,61.8,77.4,69.6
,,62.8,62.1,52.8
,,88.0,42.7,46.8
,,93.3,53.6,23.7
,,59.3,43.0,51.9
,,68.5,57.8,58.7
,,80.7,70.7,32.5
,,33.7,73.5,72.5
,,89.7,82.7,53.5
,,70.0,98.6,54.1
,,58.7,65.6,37.2
,,61.8,51.0,61.6
,,74.8,39.1,48.2
,,75.2,93.5,43.1
,,57.7,64.6,52.9
,,90.0,64.1,38.6
,,72.1,47.2,34.0
,,62.3,63.8,23.6
,,62.4,70.6,37.7
,,83.1,74.8,47.0
,,80.3,46.3,49.3
,,78.2,59.5,73.5
,,79.3,92.4,53.7
,,109.6,59.9,40.6
,,87.0,63.7,65.8
,,82.4,48.9,29.2
,,70.4,73.6,66.7
,,62.0,73.0,47.9
,,90.0,65.6,61.4
,,70.4,50.1,51.4
,,62.0,63.3,60.0
,,52.9,67.6,64.2
,,68.2,36.8,60.3
,,70.0,72.0,51.5
,,86.2,52.6,57.7
,,74.9,45.7,38.4
,,81.9,54.3,49.2
,,81.7,54.8,53.9
,,79.0,61.5,65.3
,,93.4,83.9,34.9
,,52.5,70.1,54.4
,,112.6,62.3,32.8
,,111.1,67.2,85.0
,,69.7,49.9,24.3
,,63.9,60.6,65.3
,,83.2,59.4,52.7
,,72.6,64.5,57.4
,,73.2,86.9,67.9
,,155.5,50.9,46.8
,,81.8,37.3,56.4
,,75.6,50.7,48.7
,,78.4,60.0,50.4
,,90.8,39.3,37.4
,,91.0,33.0,57.2
,,106.5,83.6,46.4
,,57.8,44.7,67.3
,,67.4,57.8,41.8
,,53.9,50.8,43.8
,,53.2,64.6,56.6
,,63.2,56.3,72.4
,,71.6,53.0,24.3
,,68.4,47.1,36.1
,,107.3,50.6,54.5
,,76.4,71.6,52.5
,,91.7,64.2,65.8
,,56.8,58.6,52.8
,,89.7,64.9,51.0
,,123.2,37.9,53.0
,,58.3,49.5,47.6
,,71.6,62.7,42.9
,,71.7,64.8,31.1
,,77.1,85.1,60.3
,,62.2,57.6,46.9
,,70.5,37.9,47.2
,,98.6,64.6,67.8
,,60.1,95.0,73.3
,,39.8,56.6,64.0
,,73.3,58.1,67.4
,,67.1,62.0,61.5
,,53.8,65.3,55.1
,,86.9,46.2,32.9
,,70.3,60.5,31.9
,,99.9,53.8,47.8
,,53.8,56.8,47.8
,,56.8,73.1,45.5
,,90.6,47.2,39.0
,,76.2,50.9,37.7
,,78.6,77.2,47.4
,,91.0,51.0,42.8
,,66.7,46.2,32.2
,,77.3,59.6,44.9
,,72.3,40.6,32.8
,,85.6,54.8,42.6
,,50.4,65.3,47.4
,,70.5,50.6,57.4
,,86.3,62.2,40.3
,,59.2,34.5,49.3
,,70.6,44.4,30.1
,,72.1,58.0,52.8
,,44.0,50.2,50.6
,,76.0,64.3,43.4
,,58.2,46.2,24.3
,,58.0,38.8,35.1
,,64.4,68.6,70.3
,,85.5,64.0,50.8
,,48.9,51.5,40.8
,,85.4,62.2,53.3
,,72.4,48.7,48.2
,,74.2,63.3,50.7
,,62.7,51.3,44.0
,,46.4,24.2,35.1
,,47.4,51.3,55.5
,,38.7,54.6,54.0
,,78.2,52.7,54.0
,,63.3,41.5,54.6
,,60.8,57.3,41.6
,,66.3,56.0,52.7
,,100.2,44.1,49.4
,,59.4,46.1,52.9
,,54.3,58.0,47.3
,,71.1,56.3,43.3
,,67.0,69.4,43.2
,,133.3,83.7,18.8
,,62.4,56.9,43.4
,,65.0,65.6,41.3
,,97.7,95.7,31.4
,,57.3,65.3,33.1
,,65.1,69.8,65.5
,,61.8,66.0,44.4
,,95.6,61.6,20.2
,,64.3,90.0,47.2
,,92.9,52.6,58.1
,,75.7,47.1,29.5
,,71.2,69.3,51.4
,,90.3,61.7,94.9
,,101.7,51.5,46.8
,,51.2,49.3,62.6
,,87.7,54.5,27.6
,,59.6,74.0,46.9
,,73.5,36.8,45.1
,,62.9,70.7,44.8
,,82.0,37.1,51.8
,,62.4,35.7,73.4
,,57.6,58.5,45.1
,,61.8,41.3,41.5
,,54.9,57.8,32.4
,,77.3,63.2,61.9
,,85.5,82.6,58.5
,,49.4,23.7,55.8
,,63.7,51.7,39.3
,,46.0,85.9,64.9
,,92.9,44.1,58.6
,,65.7,51.0,47.9
,,125.4,59.2,44.2
,,45.1,48.2,56.1
,,88.2,57.7,62.6
,,66.0,51.1,30.6
,,50.6,51.9,50.4
,,56.6,45.0,49.4
,,77.4,58.9,51.0
,,64.2,62.1,43.7
,,55.6,63.5,60.5
,,67.3,61.3,78.6
,,87.8,47.1,32.2
,,70.9,56.8,54.8
,,56.3,45.4,49.9
,,87.4,35.7,67.2
,,96.9,53.8,49.2
,,39.8,54.7,47.0
,,85.9,41.8,35.5
,,68.3,53.8,70.1
,,83.3,61.3,46.2
,,61.6,55.9,41.9
,,76.5,56.6,44.3
,,67.2,70.9,39.1
,,50.4,58.2,48.1
,,57.0,58.4,31.9
,,64.9,39.6,23.7
,,53.0,85.5,33.9
,,53.8,86.0,27.4
,,73.6,70.8,55.2
,,74.0,94.7,31.6
,,60.3,72.4,50.0
,,76.8,43.8,74.3
,,100.7,62.6,54.7
,,88.7,77.8,42.2
,,72.2,55.6,71.6
,,93.2,68.7,33.0
,,71.2,44.8,53.7
,,87.7,92.5,49.4
,,72.3,50.7,61.4
,,57.9,91.6,35.6
,,53.1,55.8,41.0
,,87.2,47.4,42.9
,,63.3,45.8,47.0
,,31.1,75.9,52.1
,,96.7,76.3,83.7
,,62.7,66.8,36.9
,,64.3,51.5,60.7
,,50.4,52.8,37.5
,,58.9,47.4,54.8
,,51.5,56.7,62.3
,,114.9,66.3,35.6
,,66.1,66.0,38.2
,,76.1,43.8,58.3
,,44.0,59.8,43.5
,,54.9,65.1,31.9
,,42.9,56.4,43.6
,,65.8,58.9,39.7
,,180.1,66.7,43.4
,,80.3,59.5,57.8
,,60.9,64.8,60.9
,,63.7,38.0,27.2
,,56.4,67.8,41.7
,,82.0,41.9,37.7
,,47.8,35.6,65.7
,,86.8,48.0,34.7
,,67.0,52.3,53.0
,,53.8,53.7,73.1
,,62.8,63.4,32.3
,,75.7,63.2,37.0
,,54.2,70.3,27.2
,,72.4,74.0,46.5
,,92.9,58.1,70.2
,,108.4,42.8,57.5
,,53.8,50.7,39.5
,,81.0,54.9,50.2
,,62.9,56.1,38.3
,,89.6,51.9,44.5
,,75.3,50.5,31.8
,,73.6,65.0,56.8
,,55.0,56.8,32.5
,,56.8,71.2,49.0
,,74.0,76.1,45.0
,,60.2,53.2,45.1
,,89.2,49.8,52.2
,,89.4,77.7,55.5
,,72.6,63.6,43.3
,,80.6,54.5,47.3
,,61.1,71.5,38.2
,,67.2,63.5,50.9
,,79.0,44.4,53.4
,,64.0,70.8,39.2
,,67.0,63.0,39.4
,,66.0,52.5,63.7
,,86.7,109.9,44.8
,,78.5,33.8,46.8
,,82.7,59.8,53.5
,,67.0,45.5,32.4
,,75.6,75.8,55.9
,,91.8,48.8,38.6
,,86.4,63.8,65.7
,,95.4,66.9,52.8
,,41.2,74.4,42.9
,,48.7,48.5,56.4
,,83.3,44.8,39.9
,,76.7,54.2,37.8
,,59.5,46.3,47.0
,,49.4,71.5,43.8
,,49.5,67.9,82.5
,,73.4,68.3,43.8
,,63.4,32.3,48.6
,,71.7,62.8,34.5
,,53.1,58.4,52.5
,,45.9,46.1,62.6
,,66.7,45.0,54.1
,,78.1,97.4,54.5
,,73.4,55.7,52.6
,,98.5,64.1,49.1
,,76.8,51.6,37.8
,,92.6,72.2,46.8
,,61.4,53.8,45.0
,,67.3,61.1,49.6
,,72.5,71.0,45.1
,,108.8,43.9,75.0
,,69.4,43.0,62.0
,,73.8,42.6,48.8
,,86.2,83.3,42.9
,,71.6,67.7,41.9
,,81.4,43.0,45.1
,,93.2,61.3,42.6
,,80.4,60.5,72.8
,,79.3,53.7,32.9
,,59.2,60.0,22.7
,,78.4,56.0,48.4
,,62.4,55.1,35.5
,,42.1,44.7,65.0
,,62.6,65.6,71.7
,,76.0,67.8,31.3
,,55.6,47.3,67.4
,,44.4,74.4,45.3
,,61.8,70.4,69.6
,,65.2,79.0,45.7
,,93.2,81.8,40.6
,,56.9,47.3,73.5
,,72.2,53.2,34.0
,,90.9,53.4,34.4
,,50.7,61.6,33.6
,,73.7,84.0,31.1
,,66.2,33.2,53.6
,,76.5,89.9,78.3
,,61.4,43.3,55.2
,,84.5,51.1,55.7
,,76.1,71.7,22.6
,,73.1,42.8,44.1
,,46.2,70.4,40.4
,,75.6,45.2,51.7
,,42.2,70.5,58.7
,,63.6,38.0,48.2
,,90.4,37.2,23.8
,,55.6,53.2,34.2
,,69.9,93.4,63.7
,,93.3,66.2,41.5
,,62.6,31.7,60.7
,,72.4,50.4,83.1
,,81.9,57.2,60.1
,,68.2,74.2,44.7
,,80.7,38.4,53.9
,,56.2,80.1,33.7
,,57.7,52.7,56.0
,,87.1,58.0,35.6
,,69.8,75.4,60.6
,,59.1,51.5,39.9
,,42.1,91.9,32.4
,,61.7,56.7,46.5
,,96.0,64.1,40.4
,,82.4,60.9,46.4
,,72.7,105.1,57.8
,,106.6,58.4,29.7
,,51.9,42.5,32.6
,,85.5,103.5,74.5
,,76.9,67.1,49.3
,,55.8,72.5,42.3
,,88.3,49.3,47.7
,,90.9,62.0,62.7
,,49.8,51.6,61.3
,,61.5,55.8,52.4
,,81.7,39.3,56.8
,,49.4,55.5,44.5
,,43.4,67.1,51.8
,,76.5,100.8,51.7
,,119.3,45.3,58.6
,,68.8,62.7,56.3
,,52.8,47.2,33.9
,,86.2,49.3,50.8
,,79.9,72.6,73.2
,,66.0,67.5,38.0
,,42.9,58.5,23.2
,,102.8,37.3,51.9
,,83.9,51.8,37.5
,,83.0,47.2,50.4
,,74.6,52.4,35.5
,,84.7,38.1,25.6
,,76.0,71.2,48.4
,,70.8,53.9,51.2
,,51.7,67.5,39.4
,,72.8,59.8,60.0
,,71.3,59.9,54.3
,,80.8,43.2,45.7
,,77.1,47.0,61.0
,,44.5,50.3,59.7
,,53.4,48.7,31.7
,,54.3,59.9,34.0
,,64.6,69.8,63.8
,,100.0,47.4,51.2
,,86.9,44.0,43.5
,,62.3,96.6,35.8
,,83.7,38.2,53.0
,,95.8,46.8,66.6
,,59.2,35.0,46.5
,,60.5,63.8,36.7
,,82.8,39.3,39.7
,,57.6,43.2,58.0
,,73.9,49.0,48.9
,,127.4,59.1,31.9
,,88.9,59.2,46.8
,,55.4,38.9,40.2
,,62.1,61.9,27.4
,,67.9,48.3,47.2
,,50.3,97.4,54.4
,,72.1,73.5,106.1
,,75.7,48.7,44.6
,,71.3,62.0,41.9
,,53.6,79.7,45.1
,,68.1,61.2,53.6
,,40.4,92.1,39.9
,,60.3,49.6,43.1
,,60.2,18.9,47.9
,,59.1,67.3,75.9
,,101.0,36.6,50.1
,,77.5,82.8,52.4
,,74.6,54.4,71.5
,,97.7,46.0,60.2
,,72.4,59.0,77.0
,,76.2,66.3,49.8
,,61.4,45.9,32.0
,,96.9,60.5,38.2
,,111.0,61.4,57.4
,,45.2,68.8,70.0
,,92.9,61.6,64.9
,,69.3,66.7,59.3
,,53.2,54.2,45.4
,,71.4,101.7,39.3
,,67.0,47.0,58.5
,,71.0,36.3,75.2
,,80.7,46.5,77.8
,,77.7,47.2,45.7
,,69.4,42.0,40.6
,,69.4,77.1,46.1
,,85.4,73.6,29.7
,,66.2,78.3,69.3
,,64.2,46.9,32.2
,,95.2,46.9,46.7
,,60.2,55.3,58.5
,,42.1,79.4,33.6
,,87.1,56.3,53.8
,,92.2,74.8,52.4
,,96.3,75.0,40.3
,,48.6,57.7,48.3
,,111.1,47.0,25.1
,,82.9,52.1,55.5
,,62.8,50.7,60.6
,,79.8,44.6,64.9
,,71.8,47.8,72.5
,,70.6,51.2,39.9
,,68.4,64.5,53.1
,,72.1,50.2,46.7
,,94.9,77.9,42.9
,,81.1,39.7,47.1
,,53.9,47.2,37.3
,,66.8,53.3,33.8
,,62.3,61.1,43.4
,,66.8,50.0,43.2
,,68.9,42.6,43.2
,,70.1,49.6,32.4
,,72.0,44.2,54.1
,,81.3,55.1,55.7
,,56.7,52.5,27.0
,,54.7,80.8,44.5
,,74.2,51.8,51.8
,,66.3,66.8,63.1
,,74.2,55.7,48.8
,,83.3,54.3,25.7
,,91.4,62.4,38.5
,,89.9,60.6,57.8
,,47.8,53.4,52.5
,,70.3,58.2,50.2
,,70.2,32.9,47.7
,,59.7,59.3,42.9
,,70.2,64.9,37.1
,,61.7,63.5,50.4
,,54.2,78.4,47.5
,,91.8,52.2,49.0
,,67.1,45.2,46.9
,,73.2,44.1,47.8
,,46.6,78.8,31.3
,,81.9,45.8,55.4
,,91.6,46.2,40.6
,,80.5,47.8,42.2
,,55.9,62.0,42.0
,,77.7,48.5,39.1
,,74.6,49.2,99.5
,,63.6,54.8,73.8
,,79.0,46.2,43.1
,,109.7,69.5,46.1
,,59.0,67.2,52.7
,,43.2,41.1,59.0
,,73.2,86.8,34.7
,,73.6,57.0,63.3
,,66.8,69.0,47.3
,,59.2,47.7,32.7
,,56.4,44.4,52.3
,,78.4,76.2,40.1
,,85.7,46.4,39.9
,,110.6,72.0,50.1
,,66.5,62.1,31.9
,,51.9,67.3,44.5
,,52.7,53.0,39.9
,,65.6,58.8,34.3
,,90.7,61.3,83.0
,,52.1,46.0,45.6
,,72.9,69.8,40.6
,,59.8,44.7,54.1
,,40.5,64.5,77.6
,,66.8,77.7,57.9
,,46.6,41.5,58.9
,,85.3,60.5,73.5
,,54.0,51.5,57.3
,,71.1,66.9,49.7
,,66.2,40.7,44.3
,,59.2,55.8,52.7
,,79.7,48.0,49.8
,,46.0,94.3,40.6
,,57.7,39.9,30.5
,,65.7,21.6,26.3
,,75.4,55.9,32.9
,,67.4,55.4,38.4
,,60.5,64.1,56.3
,,57.4,83.9,71.8
,,73.3,70.3,50.1
,,79.8,49.5,39.6
,,80.1,49.0,56.1
,,74.4,77.4,43.9
,,90.6,70.8,39.7
,,61.2,48.6,28.2
,,56.8,88.0,54.5
,,66.6,42.4,48.4
,,60.8,75.6,51.7
,,62.0,54.5,56.0
,,71.3,78.1,47.2
,,71.4,56.8,31.3
,,110.8,101.3,48.5
,,112.6,63.1,19.8
,,51.8,46.9,44.9
,,76.6,42.0,50.9
,,62.4,60.7,65.7
,,60.0,46.5,55.9
,,81.7,36.0,51.1
,,75.9,92.4,65.1
,,91.1,52.4,35.7
,,81.5,40.8,60.5
,,58.4,66.8,55.3
,,74.0,52.5,60.8
,,86.7,59.5,40.5
,,82.9,79.7,52.1
,,69.2,58.0,69.0
,,57.2,42.7,49.7
,,70.7,63.2,10.4
,,55.7,62.5,53.4
,,62.2,73.4,50.7
,,83.8,56.5,42.5
,,79.4,57.5,86.8
,,44.3,39.6,60.5
,,73.0,75.0,83.7
,,79.0,83.4,70.8
,,81.9,64.0,49.7
,,56.8,65.9,24.3
,,66.6,74.0,45.6
,,72.4,57.6,33.0
,,58.9,64.3,64.3
,,59.1,37.0,49.6
,,77.2,51.1,58.6
,,61.4,59.4,32.5
,,62.8,74.8,40.2
,,39.7,51.0,15.6
,,112.8,57.8,53.2
,,54.7,60.8,28.2
,,65.0,67.5,40.4
,,60.6,55.2,43.6
,,71.1,52.3,40.8
,,53.1,57.3,39.2
,,95.4,56.8,49.7
,,47.5,65.7,42.9
,,47.7,49.1,36.0
,,80.3,66.4,49.7
,,56.1,35.9,64.8
,,46.3,36.7,67.9
,,70.0,74.2,30.2
,,65.8,65.4,61.7
,,60.8,63.2,34.0
,,71.6,56.5,52.5
,,72.6,42.1,54.2
,,73.3,52.6,63.2
,,67.5,66.3,36.4
,,79.4,56.3,50.3
,,97.1,62.6,54.3
,,79.9,53.6,43.0
,,60.9,80.4,50.3
,,80.8,67.3,73.7
,,68.9,45.1,62.3
,,62.8,60.7,50.1
,,105.3,38.0,46.3
,,103.7,92.1,33.0
,,57.5,68.3,38.9
,,51.7,55.9,67.6
,,86.3,59.8,63.9
,,73.1,56.2,73.3
,,60.6,65.9,54.5
,,93.1,73.8,46.5
,,60.2,41.1,34.5
,,71.2,49.7,54.3
,,96.8,51.3,56.0
,,62.0,41.8,55.0
,,62.8,61.2,29.4
,,61.1,54.8,43.7
,,32.8,48.0,42.2
,,56.0,60.5,54.3
,,89.0,63.0,31.8
,,55.2,54.4,45.6
,,59.6,70.8,27.8
,,60.8,56.4,92.7
,,78.2,56.7,28.9
,,99.0,56.9,44.8
,,45.1,67.5,52.3
,,57.8,47.2,32.2
,,58.1,56.3,68.9
,,64.6,23.0,54.2
,,45.6,49.5,40.8
,,54.4,50.4,36.1
,,57.4,39.9,32.4
,,67.2,76.9,64.8
,,43.7,67.9,58.5
,,33.9,57.7,54.0
,,60.1,57.6,51.7
,,55.0,35.1,48.0
,,85.1,33.8,49.3
,,73.0,57.0,53.2
,,89.2,58.8,67.0
,,72.4,53.4,40.8
,,93.8,52.7,74.9
,,72.0,56.0,40.8
,,71.1,53.5,34.1
,,77.4,54.6,57.6
,,62.8,45.0,36.0
,,66.6,33.6,54.6
,,90.9,56.5,40.7
,,51.8,61.6,40.1
,,69.9,41.6,37.1
,,74.8,97.6,35.6
,,67.9,65.2,39.9
,,134.3,38.5,33.3
,,99.3,58.5,41.3
,,69.1,59.3,34.8
,,55.1,36.7,39.5
,,85.2,86.2,57.1
,,59.2,48.6,45.4
,,55.8,59.6,37.1
,,82.9,69.5,44.2
,,57.8,40.0,60.4
,,85.9,105.6,41.6
,,53.1,50.3,51.5
,,105.1,69.3,29.9
,,74.6,67.4,37.4
,,67.0,55.9,27.7
,,41.8,56.9,58.2
,,76.8,41.8,97.2
,,60.4,45.3,56.3
,,59.2,46.2,53.7
,,63.7,67.7,63.9
,,72.1,56.8,28.7
,,74.6,67.2,60.2
,,64.5,49.0,58.5
,,49.9,62.3,45.9
,,52.6,36.4,39.6
,,77.1,55.1,47.2
,,79.7,104.6,34.8
,,76.7,45.6,41.9
,,55.6,62.4,52.0
,,64.4,38.8,27.9
,,105.0,57.4,75.0
,,98.1,23.0,36.4
,,53.3,73.0,66.3
,,56.3,57.9,51.2
,,75.6,43.3,49.8
,,58.5,49.1,41.6
,,53.3,42.7,43.0
,,94.4,61.5,57.2
,,69.8,76.4,34.4
,,74.0,76.6,58.2
,,69.8,93.2,45.5
,,67.2,47.2,52.6
,,90.8,58.2,49.7
,,79.3,47.0,28.9
,,93.2,46.2,41.6
,,81.6,61.9,39.9
,,87.8,68.7,43.1
,,75.9,63.1,42.0
,,80.1,73.5,38.8
,,48.3,48.0,37.0
,,73.2,67.1,21.8
,,62.9,86.5,50.8
,,61.1,43.3,50.6
,,104.3,49.3,63.7
,,99.9,32.4,52.7
,,15.4,64.6,50.5
,,63.8,58.5,43.4
,,47.2,40.4,30.4
,,63.8,60.1,69.1
,,101.1,65.0,64.0
,,70.9,72.4,34.5
,,81.0,77.8,54.8
,,99.5,35.1,56.8
,,68.1,51.0,45.0
,,86.0,48.9,41.5
,,61.3,49.2,47.6
,,83.2,43.0,55.0
,,50.4,83.6,49.1
,,103.0,58.4,65.5
,,82.2,62.8,56.3
,,61.0,73.7,46.5
,,68.4,60.6,47.2
,,95.1,45.5,27.1
,,60.8,74.1,23.3
,,73.6,34.3,41.9
,,90.0,47.9,46.0
,,60.1,56.4,40.3
,,65.6,56.0,56.7
,,73.8,60.8,37.4
,,83.2,52.7,54.7
,,54.1,60.5,48.7
,,71.4,62.6,78.0
,,83.0,47.9,32.6
,,72.0,65.2,52.3
,,53.8,62.7,58.5
,,52.1,69.3,58.3
,,90.0,73.7,48.1
,,91.3,56.0,50.6
,,63.2,61.6,70.9
,,55.8,55.1,36.1
,,74.0,74.5,64.3
,,49.7,60.1,69.9
,,50.7,63.3,33.6
,,54.1,48.6,54.3
,,65.2,60.1,66.9
,,107.9,56.3,55.0
,,64.6,48.1,40.6
,,56.6,117.1,64.5
,,48.8,58.7,76.3
,,47.6,57.9,46.9
,,52.6,40.3,43.4
,,89.4,40.7,50.4
,,43.9,56.5,60.0
,,70.6,66.9,77.2
,,69.9,48.6,39.6
,,62.0,65.2,47.1
,,61.9,45.6,17.7
,,58.0,63.3,71.6
,,58.3,59.3,58.2
,,45.1,65.1,40.7
,,65.3,64.2,37.4
,,67.2,71.2,39.4
,,102.4,64.0,60.8
,,68.5,57.6,47.3
,,50.1,56.7,40.1
,,93.9,43.1,23.8
,,58.4,83.5,47.7
,,64.4,55.6,45.7
,,69.2,37.9,41.1
,,63.9,57.9,50.3
,,98.1,71.5,52.9
,,65.2,52.5,43.2
,,64.7,69.9,53.1
,,71.3,59.6,39.8
,,74.7,53.8,40.3
,,72.5,74.8,37.9
,,67.3,82.3,49.5
,,56.1,50.8,22.4
,,100.9,87.0,28.0
,,97.2,52.3,74.0
,,54.1,58.5,88.7
,,86.0,60.6,22.5
,,55.8,61.2,60.3
,,91.9,79.8,35.8
,,37.2,52.7,55.1
,,54.1,81.9,48.5
,,103.1,51.5,13.9
,,56.8,53.6,45.8
,,66.1,70.3,61.2
,,103.9,70.7,51.0
,,62.8,39.3,71.5
,,77.3,42.1,52.6
,,105.1,83.6,27.3
,,82.9,35.5,48.1
,,67.4,48.4,59.0
,,70.9,70.7,59.1
,,63.7,37.6,53.6
,,57.6,55.1,46.9
,,79.4,73.3,65.0
,,55.9,73.2,40.8
,,78.2,83.6,68.8
,,70.1,60.0,72.2
,,60.7,53.7,53.8
,,98.4,47.0,85.4
,,67.0,53.2,18.0
,,69.3,50.6,61.3
,,57.7,67.6,26.6
,,80.0,62.6,60.2
,,108.9,47.9,39.6
,,50.2,59.5,33.8
,,71.4,51.5,26.6
,,54.7,74.8,73.8
,,74.4,62.6,75.2
,,41.2,80.0,33.8
,,49.6,39.2,40.0
,,66.9,50.6,53.7
,,58.0,55.0,43.0
,,70.2,61.0,36.3
,,100.2,57.4,66.4
,,63.2,38.0,36.1
,,102.8,81.1,68.4
,,68.0,50.5,62.1
,,63.8,74.2,29.2
,,72.9,70.3,24.3
,,71.0,54.7,78.8
,,67.0,53.3,48.4
,,98.2,40.6,49.4
,,85.9,61.9,39.9
,,26.8,64.6,37.9
,,80.4,47.2,63.5
,,65.1,55.5,65.2
,,75.8,56.5,51.6
,,90.4,47.0,43.3
,,61.6,55.5,49.1
,,52.6,56.1,52.1
,,56.5,54.5,48.0
,,49.9,69.8,41.3
,,70.1,62.1,73.9
,,50.4,70.2,47.8
,,68.0,46.9,46.3
,,54.2,61.2,42.4
,,61.8,42.7,37.8
,,86.0,58.1,52.5
,,64.5,53.7,46.6
,,75.2,46.9,62.9
,,48.8,44.1,69.6
,,114.0,54.3,36.2
,,66.4,74.3,40.9
,,69.6,65.4,46.2
,,55.1,50.7,45.8
,,65.7,45.4,35.7
,,59.8,87.5,39.2
,,54.5,84.9,34.3
,,56.2,49.2,68.9
,,67.9,21.3,58.7
,,70.6,69.4,65.7
,,54.1,59.1,37.2
,,71.3,51.1,41.0
,,56.8,45.1,47.4
,,61.7,68.3,49.7
,,88.1,55.9,52.5
,,55.2,71.8,46.7
,,71.9,45.4,31.6
,,85.7,47.9,59.4
,,85.8,75.8,54.9
,,76.4,65.6,41.5
,,103.0,67.3,61.0
,,71.3,59.3,44.6
,,73.5,60.6,53.5
,,100.3,57.6,46.8
,,56.7,45.9,68.0
,,69.0,79.8,63.8
,,61.1,56.2,44.1
,,45.2,51.3,39.2
,,69.1,65.4,37.7
,,71.8,86.5,45.2
,,73.1,67.7,41.0
,,37.4,42.7,78.9
,,66.5,86.2,66.4
,,77.1,55.2,38.5
,,59.8,65.2,35.9
,,53.4,53.9,51.9
,,75.3,65.3,63.6
,,66.0,69.4,51.1
,,98.2,61.3,64.4
,,61.1,63.6,55.3
,,67.6,44.4,38.5
,,54.8,38.6,37.0
,,97.7,70.3,34.5
,,74.9,52.9,51.5
,,82.5,48.7,30.2
,,44.0,48.2,47.4
,,67.3,44.3,64.0
,,44.1,47.5,33.1
,,58.3,72.3,53.2
,,69.6,70.3,46.6
,,74.9,43.3,53.3
,,44.7,60.8,53.5
,,75.7,59.8,47.5
,,74.1,54.5,35.5
,,68.7,52.7,54.3
,,83.6,62.0,57.2
,,65.0,66.7,63.2
,,73.4,55.2,48.1
,,87.7,81.5,49.5
,,56.8,63.7,40.0
,,76.7,37.0,59.0
,,69.3,41.8,54.9
,,62.6,75.4,39.4
,,61.8,59.8,52.9
,,81.3,41.7,36.6
,,54.7,71.8,34.9
,,70.6,49.8,62.5
,,88.6,53.8,64.5
,,79.6,63.8,67.9
,,74.7,50.6,33.5
,,70.5,25.1,31.1
,,79.4,70.4,58.5
,,65.1,75.2,47.9
,,82.1,79.4,49.8
,,91.8,57.8,46.8
,,56.9,85.9,57.4
,,71.1,60.9,66.7
,,58.1,66.1,54.8
,,72.9,73.5,38.9
,,86.6,44.2,58.0
,,62.5,64.8,25.7
,,92.0,56.8,51.3
,,96.4,43.1,46.9
,,80.3,31.3,38.7
,,48.2,75.3,49.3
,,66.1,46.4,81.6
,,54.1,61.9,43.6
,,77.6,46.4,48.2
,,76.4,53.0,58.9
,,72.8,32.3,68.2
,,76.9,48.9,29.1
,,56.4,69.8,53.3
,,62.8,57.4,34.0
,,90.5,71.2,43.6
,,60.1,35.7,37.4
,,79.9,50.7,45.4
,,62.2,54.6,35.2
,,72.4,61.4,48.3
,,74.8,52.9,79.4
,,66.1,49.3,28.0
,,65.0,67.7,55.7
,,56.7,51.7,32.7
,,66.4,64.4,47.0
