20 Hz,35 Hz,50 Hz,70 Hz,95 Hz
,,,66.2,17.7
,,,34.5,16.7
,,,77.8,31.4
,,,38.3,28.4
,,,65.3,36.8
,,,51.2,32.8
,,,48.4,31.8
,,,80.6,20.2
,,,36.3,17.5
,,,47.6,16.3
,,,63.7,16.5
,,,40.3,33.7
,,,33.8,26.6
,,,27.6,26.0
,,,55.2,24.3
,,,53.4,16.0
,,,65.8,16.8
,,,57.1,44.6
,,,51.8,22.3
,,,52.2,17.5
,,,41.0,13.5
,,,55.5,15.0
,,,40.4,20.5
,,,58.1,37.6
,,,58.9,12.3
,,,134.8,25.1
,,,48.0,19.6
,,,59.8,36.3
,,,39.2,17.2
,,,47.9,32.5
,,,45.2,23.3
,,,66.0,57.4
,,,53.8,36.2
,,,63.6,12.7
,,,52.0,15.1
,,,66.1,23.4
,,,129.9,27.6
,,,38.6,33.2
,,,46.7,33.3
,,,64.9,25.4
,,,30.0,23.7
,,,51.9,62.8
,,,72.8,34.0
,,,47.5,28.6
,,,70.2,19.4
,,,67.9,19.3
,,,35.5,54.1
,,,33.7,23.6
,,,32.8,21.7
,,,68.3,15.8
,,,56.9,24.8
,,,60.2,20.5
,,,58.7,26.7
,,,67.5,16.6
,,,65.3,14.9
,,,69.0,22.1
,,,55.7,18.2
,,,57.8,34.8
,,,55.0,24.1
,,,51.5,16.7
,,,54.3,46.0
,,,63.0,31.3
,,,69.2,19.7
,,,26.8,32.8
,,,25.4,19.1
,,,63.7,27.6
,,,58.7,16.7
,,,72.6,57.7
,,,55.8,24.6
,,,46.9,31.5
,,,39.4,19.9
,,,54.6,30.8
,,,50.1,22.5
,,,25.2,33.0
,,,61.2,27.9
,,,32.7,33.5
,,,61.0,25.2
,,,59.2,38.7
,,,47.1,24.0
,,,36.3,19.9
,,,61.7,26.7
,,,58.7,17.8
,,,52.4,16.7
,,,59.2,28.5
,,,89.0,50.6
,,,49.4,39.5
,,,50.1,17.0
,,,44.5,29.0
,,,73.2,14.2
,,,56.8,21.0
,,,54.0,27.9
,,,55.6,36.7
,,,37.7,34.1
,,,49.6,22.2
,,,66.3,31.5
,,,56.8,47.2
,,,68.8,29.5
,,,75.0,14.8
,,,41.7,37.6
,,,45.6,33.6
,,,53.0,27.8
,,,32.8,13.9
,,,69.0,34.5
,,,47.8,35.6
,,,55.6,30.0
,,,54.4,33.0
,,,57.7,26.4
,,,50.9,33.1
,,,52.5,28.4
,,,45.8,38.4
,,,60.6,22.1
,,,50.7,25.7
,,,60.3,18.8
,,,70.1,17.5
,,,34.6,26.7
,,,34.8,25.6
,,,55.8,19.9
,,,83.9,31.9
,,,42.4,21.2
,,,47.2,39.6
,,,69.8,37.2
,,,68.1,52.4
,,,47.0,13.5
,,,36.3,36.7
,,,43.4,17.2
,,,66.3,24.6
,,,40.9,11.0
,,,50.7,18.0
,,,82.8,29.0
,,,52.4,23.5
,,,48.2,24.3
,,,67.0,17.9
,,,49.5,28.4
,,,66.4,38.7
,,,68.5,19.2
,,,62.0,44.3
,,,53.9,33.4
,,,51.8,28.8
,,,49.5,15.4
,,,59.5,19.6
,,,65.1,23.0
,,,41.9,28.5
,,,34.3,12.0
,,,78.8,32.0
,,,57.6,64.6
,,,34.6,37.9
,,,49.1,62.6
,,,45.8,23.6
,,,79.4,24.8
,,,43.5,32.4
,,,43.6,17.7
,,,38.6,26.0
,,,34.0,32.2
,,,62.1,11.3
,,,71.6,67.7
,,,47.3,48.4
,,,45.7,14.3
,,,83.6,33.3
,,,57.6,28.3
,,,64.9,31.6
,,,74.7,19.8
,,,56.0,37.3
,,,49.3,19.9
,,,54.1,28.0
,,,48.8,15.6
,,,59.7,30.6
,,,50.6,18.5
,,,34.8,23.3
,,,66.3,13.5
,,,47.0,11.0
,,,51.5,41.6
,,,68.6,26.8
,,,41.6,23.5
,,,64.6,14.6
,,,44.2,46.0
,,,45.5,46.1
,,,63.3,13.5
,,,51.9,27.0
,,,85.6,25.3
,,,57.5,28.0
,,,62.5,43.8
,,,46.7,54.3
,,,47.4,16.8
,,,46.5,41.8
,,,54.9,18.3
,,,51.4,18.4
,,,47.8,18.3
,,,30.2,14.4
,,,56.6,26.4
,,,42.7,25.2
,,,42.8,32.6
,,,61.0,14.0
,,,74.9,15.9
,,,57.8,13.0
,,,69.0,33.0
,,,55.9,30.1
,,,55.8,45.1
,,,64.7,33.3
,,,60.5,22.3
,,,55.7,23.7
,,,79.6,26.4
,,,95.3,14.5
,,,34.7,13.9
,,,48.9,12.2
,,,43.3,25.7
,,,58.1,35.1
,,,46.1,44.2
,,,43.0,15.1
,,,78.2,39.8
,,,65.2,64.6
,,,42.0,14.6
,,,40.6,27.7
,,,65.7,29.5
,,,37.6,27.0
,,,69.6,48.9
,,,105.0,15.3
,,,46.5,34.9
,,,87.5,22.4
,,,47.8,20.6
,,,66.5,20.1
,,,62.5,29.6
,,,77.3,66.0
,,,55.5,43.7
,,,81.3,15.9
,,,54.3,16.9
,,,55.8,12.9
,,,69.3,27.1
,,,48.0,19.1
,,,68.4,19.4
,,,45.2,16.5
,,,71.1,33.5
,,,64.9,18.7
,,,65.0,38.7
,,,52.6,27.1
,,,42.3,22.1
,,,48.5,53.8
,,,52.9,17.7
,,,67.0,21.3
,,,76.3,26.4
,,,55.8,18.9
,,,46.8,19.8
,,,60.3,15.7
,,,74.3,42.7
,,,48.7,22.2
,,,48.8,25.2
,,,78.0,26.7
,,,47.0,18.3
,,,24.1,45.2
,,,53.2,28.2
,,,34.9,24.6
,,,60.8,46.8
,,,53.5,31.9
,,,70.8,35.0
,,,64.4,23.9
,,,52.5,40.1
,,,72.6,37.2
,,,75.2,15.2
,,,70.0,34.0
,,,49.9,26.6
,,,80.3,33.7
,,,43.4,16.8
,,,48.9,13.5
,,,53.8,20.6
,,,52.7,17.8
,,,60.9,20.4
,,,24.9,16.0
,,,57.7,27.1
,,,25.3,22.8
,,,84.0,38.8
,,,58.5,28.2
,,,45.3,33.7
,,,57.8,24.3
,,,62.1,18.6
,,,65.5,17.3
,,,53.0,54.5
,,,53.2,25.4
,,,28.8,25.4
,,,61.9,19.9
,,,58.8,40.4
,,,28.7,16.0
,,,60.6,29.8
,,,46.0,43.8
,,,58.9,32.7
,,,33.9,29.7
,,,35.9,19.2
,,,59.8,64.3
,,,64.8,23.4
,,,72.5,20.2
,,,45.2,24.6
,,,57.1,13.0
,,,34.5,13.8
,,,36.9,25.5
,,,55.4,17.9
,,,56.1,37.8
,,,50.2,17.9
,,,40.2,40.9
,,,81.8,19.2
,,,67.2,26.3
,,,45.8,28.4
,,,56.4,20.5
,,,81.5,13.6
,,,56.5,26.5
,,,33.5,21.8
,,,50.7,20.1
,,,71.9,18.6
,,,78.5,34.8
,,,48.1,20.2
,,,61.7,34.9
,,,34.6,61.5
,,,59.3,15.4
,,,57.6,9.9
,,,53.1,36.4
,,,76.5,28.6
,,,90.2,33.2
,,,29.2,29.8
,,,31.6,25.6
,,,61.2,15.5
,,,42.8,27.3
,,,74.5,22.7
,,,51.9,43.1
,,,49.8,32.4
,,,53.3,61.0
,,,38.2,25.3
,,,60.8,18.2
,,,52.7,19.3
,,,48.6,30.5
,,,59.2,12.8
,,,43.5,16.7
,,,69.1,18.9
,,,67.1,18.1
,,,36.3,20.5
,,,57.9,22.3
,,,48.6,33.5
,,,70.8,18.2
,,,55.0,25.8
,,,50.3,26.3
,,,79.5,14.7
,,,55.0,30.9
,,,38.8,23.2
,,,73.9,18.4
,,,63.1,15.7
,,,43.6,24.2
,,,71.5,33.4
,,,54.7,30.1
,,,47.3,31.4
,,,74.1,31.8
,,,46.3,24.1
,,,72.5,41.9
,,,88.8,42.4
,,,38.4,42.4
,,,54.8,31.7
,,,96.6,23.2
,,,80.8,37.7
,,,55.4,25.1
,,,49.0,53.9
,,,46.2,25.2
,,,53.9,36.1
,,,47.3,18.3
,,,54.1,12.0
,,,14.2,22.4
,,,45.7,23.3
,,,66.4,16.7
,,,41.0,43.1
,,,66.4,18.4
,,,68.2,17.6
,,,44.9,42.8
,,,57.9,27.3
,,,43.7,19.2
,,,60.1,17.6
,,,41.8,20.6
,,,32.2,28.2
,,,84.8,13.6
,,,83.1,16.4
,,,35.3,27.4
,,,45.3,21.1
,,,87.0,16.7
,,,59.4,42.0
,,,65.8,18.8
,,,87.3,21.2
,,,54.7,29.3
,,,71.0,26.6
,,,65.9,66.3
,,,69.9,25.6
,,,66.8,24.2
,,,77.0,23.7
,,,48.1,39.1
,,,61.1,22.4
,,,66.9,16.7
,,,56.5,23.9
,,,49.7,23.5
,,,56.8,30.8
,,,64.0,56.1
,,,66.2,17.5
,,,50.8,20.8
,,,97.4,12.6
,,,61.3,26.5
,,,51.0,34.3
,,,27.7,14.0
,,,36.0,15.3
,,,54.4,11.4
,,,66.7,36.9
,,,52.9,20.2
,,,40.7,27.3
,,,66.5,17.1
,,,45.1,26.2
,,,50.1,26.2
,,,41.4,18.6
,,,70.9,20.3
,,,54.7,20.2
,,,44.9,30.2
,,,46.9,24.3
,,,50.2,15.9
,,,58.0,13.6
,,,88.1,24.3
,,,83.0,40.8
,,,61.3,15.8
,,,73.2,45.0
,,,83.1,19.9
,,,14.7,18.4
,,,44.4,15.8
,,,101.7,27.3
,,,65.1,42.8
,,,68.1,30.8
,,,44.4,56.8
,,,55.0,49.7
,,,60.3,24.8
,,,49.7,19.4
,,,73.2,17.2
,,,59.7,37.9
,,,63.5,16.1
,,,65.6,20.3
,,,51.3,18.0
,,,55.5,16.3
,,,43.6,21.7
,,,73.4,49.3
,,,50.3,28.8
,,,34.0,20.6
,,,59.0,14.6
,,,49.4,14.1
,,,56.6,52.6
,,,78.5,15.8
,,,42.2,19.9
,,,63.5,26.6
,,,41.6,16.7
,,,58.1,48.5
,,,41.5,21.9
,,,30.1,14.5
,,,41.7,18.2
,,,57.0,14.1
,,,50.8,19.5
,,,66.9,15.4
,,,42.5,38.0
,,,63.9,19.8
,,,54.7,21.0
,,,66.6,42.8
,,,48.6,32.3
,,,51.8,19.1
,,,58.4,44.6
,,,44.7,33.2
,,,65.1,22.6
,,,38.2,31.5
,,,71.0,36.9
,,,53.5,17.6
,,,50.4,41.0
,,,53.6,29.7
,,,42.4,19.1
,,,41.4,23.1
,,,48.2,18.0
,,,62.6,21.8
,,,72.4,30.3
,,,105.1,21.2
,,,64.7,17.6
,,,58.6,27.1
,,,48.4,42.9
,,,68.4,14.3
,,,50.7,26.4
,,,71.5,17.6
,,,38.2,15.7
,,,55.3,17.4
,,,65.7,16.0
,,,75.0,26.0
,,,51.8,25.7
,,,80.4,52.6
,,,63.9,38.9
,,,83.0,18.4
,,,44.5,19.0
,,,61.4,36.2
,,,54.6,37.4
,,,35.5,26.6
,,,61.9,18.6
,,,68.4,37.0
,,,60.4,17.2
,,,48.2,15.6
,,,35.2,31.3
,,,47.4,44.8
,,,51.5,69.5
,,,73.7,38.2
,,,47.4,36.7
,,,52.9,25.0
,,,33.5,28.9
,,,49.9,22.6
,,,71.9,18.5
,,,63.5,28.6
,,,41.6,24.5
,,,79.5,21.5
,,,65.8,13.5
,,,52.9,12.3
,,,76.8,46.4
,,,41.0,15.9
,,,70.8,24.1
,,,54.8,26.5
,,,75.0,21.8
,,,48.5,25.3
,,,45.9,26.2
,,,70.0,17.1
,,,58.6,23.7
,,,48.4,30.2
,,,54.7,22.7
,,,48.5,33.8
,,,61.3,17.5
,,,58.9,30.7
,,,64.2,66.3
,,,72.6,48.8
,,,51.2,38.5
,,,51.6,56.2
,,,69.0,30.9
,,,64.1,27.4
,,,84.3,45.9
,,,28.9,52.0
,,,41.2,37.0
,,,47.0,57.7
,,,36.4,37.9
,,,61.6,25.9
,,,52.0,44.5
,,,62.4,13.9
,,,64.4,16.6
,,,43.3,19.2
,,,57.2,13.5
,,,57.2,23.2
,,,40.6,22.0
,,,55.8,15.0
,,,49.0,13.8
,,,76.4,33.2
,,,57.2,15.4
,,,79.4,16.7
,,,35.2,21.7
,,,55.0,21.5
,,,63.9,24.9
,,,63.6,18.4
,,,73.2,14.4
,,,38.6,33.9
,,,57.2,19.4
,,,64.0,32.4
,,,62.8,29.0
,,,50.2,21.0
,,,50.0,19.4
,,,63.3,15.8
,,,54.8,28.7
,,,61.7,32.9
,,,62.4,14.4
,,,52.8,20.2
,,,50.7,14.7
,,,69.5,21.0
,,,58.9,40.4
,,,68.5,63.0
,,,63.9,26.0
,,,48.6,31.3
,,,59.6,15.5
,,,95.2,20.6
,,,56.1,35.3
,,,67.3,45.7
,,,63.3,20.0
,,,53.3,23.4
,,,68.7,16.6
,,,60.3,16.1
,,,93.0,76.7
,,,49.0,23.6
,,,51.9,16.1
,,,87.8,30.8
,,,31.8,19.3
,,,53.5,16.8
,,,63.5,17.0
,,,39.6,14.9
,,,38.0,24.3
,,,31.4,18.9
,,,68.1,22.3
,,,49.4,32.9
,,,79.8,28.1
,,,31.3,29.8
,,,60.1,16.6
,,,36.9,16.1
,,,54.3,25.1
,,,39.2,32.7
,,,56.0,35.1
,,,76.1,74.9
,,,72.1,23.4
,,,56.0,25.2
,,,50.4,28.3
,,,60.0,43.0
,,,37.6,16.8
,,,57.9,24.1
,,,48.4,29.5
,,,49.9,19.8
,,,48.0,14.1
,,,69.1,15.7
,,,58.3,20.7
,,,59.3,40.8
,,,45.4,15.2
,,,51.0,32.6
,,,44.5,30.4
,,,61.3,13.5
,,,77.4,23.9
,,,60.8,30.0
,,,64.2,12.1
,,,90.0,22.1
,,,54.6,22.2
,,,55.3,24.8
,,,86.2,27.4
,,,67.3,13.9
,,,51.1,24.3
,,,69.0,19.2
,,,44.6,44.4
,,,51.2,21.0
,,,51.2,28.0
,,,40.8,27.1
,,,55.0,27.0
,,,46.0,37.0
,,,43.0,19.8
,,,49.4,24.6
,,,90.6,37.9
,,,25.5,25.4
,,,63.4,18.6
,,,56.8,44.8
,,,36.3,28.1
,,,31.2,28.7
,,,56.8,16.2
,,,54.5,24.5
,,,50.7,22.8
,,,59.0,38.5
,,,74.6,19.0
,,,62.2,20.5
,,,38.3,33.9
,,,55.5,24.7
,,,20.7,20.7
,,,47.8,28.6
,,,62.1,24.7
,,,41.0,20.0
,,,46.5,22.3
,,,52.9,19.4
,,,38.5,42.3
,,,29.6,25.2
,,,101.5,17.3
,,,69.2,40.9
,,,54.9,20.8
,,,52.9,22.8
,,,73.7,37.7
,,,50.2,20.4
,,,67.0,22.4
,,,85.8,47.8
,,,63.2,20.9
,,,67.9,30.9
,,,68.0,29.0
,,,44.9,20.9
,,,54.8,19.6
,,,60.9,32.6
,,,63.2,16.0
,,,52.8,23.8
,,,65.9,25.4
,,,32.0,13.4
,,,69.5,15.8
,,,45.5,25.6
,,,51.2,25.7
,,,57.2,19.3
,,,54.3,33.7
,,,74.9,16.1
,,,63.3,25.7
,,,63.2,20.0
,,,82.1,16.5
,,,63.9,35.4
,,,37.4,30.4
,,,53.8,17.3
,,,63.3,28.2
,,,52.9,16.7
,,,77.1,14.4
,,,53.9,27.0
,,,61.8,14.4
,,,65.2,22.7
,,,79.9,11.7
,,,92.8,20.2
,,,43.5,37.5
,,,35.5,17.8
,,,51.5,37.7
,,,63.3,17.2
,,,49.0,17.5
,,,39.9,30.2
,,,70.0,37.0
,,,47.2,43.1
,,,58.1,46.9
,,,42.3,15.8
,,,61.7,18.8
,,,76.5,20.2
,,,51.2,16.2
,,,52.5,52.0
,,,87.1,11.1
,,,48.5,15.8
,,,66.1,21.4
,,,64.6,29.2
,,,49.2,29.1
,,,50.3,18.7
,,,51.9,24.6
,,,40.2,17.3
,,,48.5,25.8
,,,134.5,40.9
,,,50.5,21.7
,,,64.0,24.8
,,,61.3,16.0
,,,81.4,32.2
,,,44.8,21.9
,,,44.4,16.5
,,,51.8,14.2
,,,50.0,19.2
,,,74.2,22.4
,,,52.0,20.9
,,,61.1,17.1
,,,69.0,26.3
,,,64.0,16.5
,,,45.1,59.3
,,,60.3,30.1
,,,44.8,13.9
,,,63.8,21.1
,,,48.5,20.6
,,,56.1,27.1
,,,58.2,28.6
,,,40.7,11.6
,,,54.0,32.6
,,,44.4,55.8
,,,56.8,37.9
,,,35.2,25.6
,,,30.1,16.5
,,,57.5,25.5
,,,43.0,21.2
,,,48.2,20.0
,,,69.7,26.2
,,,28.7,22.7
,,,66.5,19.7
,,,52.2,21.6
,,,54.8,44.0
,,,44.3,22.4
,,,45.5,18.3
,,,31.8,21.6
,,,42.7,14.7
,,,32.2,32.3
,,,53.2,19.2
,,,44.1,29.2
,,,60.9,66.0
,,,61.5,16.8
,,,44.6,19.0
,,,47.4,29.0
,,,38.3,32.4
,,,47.9,26.2
,,,69.1,33.2
,,,65.5,22.6
,,,26.4,12.2
,,,65.4,42.5
,,,36.6,39.1
,,,40.4,27.6
,,,86.2,30.4
,,,83.4,21.0
,,,39.7,42.1
,,,46.9,23.0
,,,59.4,44.0
,,,56.1,19.0
,,,51.4,17.0
,,,35.0,35.7
,,,58.2,23.6
,,,52.4,51.7
,,,64.0,21.7
,,,74.7,13.2
,,,75.1,22.9
,,,56.3,33.9
,,,38.4,40.8
,,,56.9,21.2
,,,63.1,41.2
,,,102.9,11.5
,,,68.4,32.2
,,,72.7,27.4
,,,62.5,26.4
,,,80.5,14.7
,,,63.7,17.8
,,,59.7,28.1
,,,44.8,21.8
,,,56.3,14.4
,,,59.4,19.9
,,,46.3,15.8
,,,36.5,13.2
,,,45.2,17.6
,,,54.5,14.5
,,,35.0,38.0
,,,48.4,45.6
,,,58.9,49.4
,,,73.2,24.1
,,,51.7,21.5
,,,55.8,38.5
,,,45.5,38.0
,,,36.7,22.8
,,,37.3,13.5
,,,69.5,21.4
,,,65.0,43.1
,,,50.2,28.1
,,,56.2,69.8
,,,95.3,23.5
,,,54.9,16.4
,,,49.8,26.8
,,,66.1,27.7
,,,97.1,17.9
,,,54.3,14.3
,,,69.2,15.7
,,,50.6,28.6
,,,53.9,18.3
,,,49.7,45.4
,,,60.2,35.1
,,,47.9,19.8
,,,69.6,24.5
,,,45.8,32.4
,,,52.4,19.9
,,,53.3,37.6
,,,86.6,18.5
,,,36.3,32.3
,,,75.9,20.9
,,,64.0,27.4
,,,61.4,16.3
,,,40.5,28.3
,,,36.8,76.0
,,,52.4,38.0
,,,55.2,30.6
,,,66.5,46.4
,,,56.1,39.9
,,,42.1,29.0
,,,77.6,47.0
,,,70.0,13.6
,,,84.1,14.9
,,,74.2,32.6
,,,47.7,18.4
,,,74.4,18.0
,,,47.0,28.4
,,,46.2,26.6
,,,32.4,15.7
,,,66.1,16.0
,,,24.4,31.9
,,,55.5,24.7
,,,41.4,14.7
,,,61.1,38.4
,,,57.9,14.7
,,,41.2,47.5
,,,32.7,41.2
,,,52.4,13.7
,,,66.3,36.1
,,,51.3,21.0
,,,77.7,25.5
,,,74.6,44.5
,,,59.9,19.7
,,,62.2,16.0
,,,60.5,19.0
,,,66.9,17.6
,,,58.1,15.8
,,,87.3,17.9
,,,47.8,27.1
,,,55.9,30.7
,,,67.1,19.7
,,,52.4,24.4
,,,52.8,40.5
,,,64.0,58.4
,,,66.2,56.8
,,,52.9,31.3
,,,42.6,19.2
,,,43.2,38.6
,,,50.0,15.5
,,,55.5,12.7
,,,40.6,15.8
,,,57.5,21.7
,,,50.0,29.6
,,,37.0,21.0
,,,42.2,21.2
,,,65.8,41.6
,,,22.0,22.4
,,,32.5,24.0
,,,88.3,39.9
,,,57.2,47.9
,,,52.2,21.9
,,,65.0,22.2
,,,56.8,38.1
,,,37.4,19.2
,,,60.0,25.5
,,,73.7,28.4
,,,55.5,23.5
,,,69.6,29.1
,,,51.9,24.6
,,,79.6,38.3
,,,50.5,33.4
,,,43.4,31.1
,,,58.3,29.6
,,,79.5,34.3
,,,57.4,32.8
,,,63.2,22.0
,,,80.6,23.4
,,,45.0,61.6
,,,56.6,69.9
,,,54.2,45.3
,,,58.0,38.5
,,,51.5,38.4
,,,54.3,11.1
,,,55.5,38.1
,,,58.5,34.4
,,,72.5,35.2
,,,49.4,13.3
,,,35.1,46.8
,,,55.6,22.4
,,,60.7,18.1
,,,62.0,20.7
,,,47.2,34.5
,,,58.3,14.5
,,,38.3,16.0
,,,51.8,16.0
,,,72.9,18.9
,,,41.6,23.2
,,,40.8,15.2
,,,65.2,20.6
,,,45.6,47.2
,,,52.8,13.8
,,,44.4,25.6
,,,54.8,18.7
,,,63.2,26.4
,,,75.1,31.9
,,,42.9,24.2
,,,45.5,48.5
,,,68.6,24.6
,,,50.3,28.7
,,,44.0,35.1
,,,42.2,49.7
,,,44.8,54.1
,,,42.6,49.8
,,,53.6,12.8
,,,97.2,26.5
,,,50.9,13.2
,,,82.9,36.5
,,,38.5,19.6
,,,12.2,25.0
,,,74.3,31.3
,,,57.1,13.3
,,,52.4,30.7
,,,57.2,16.5
,,,73.1,15.8
,,,58.1,17.9
,,,65.2,25.9
,,,43.7,30.7
,,,76.6,18.9
,,,54.9,18.4
,,,26.8,18.4
,,,51.5,21.4
,,,46.6,29.0
,,,51.6,13.9
,,,51.5,29.6
,,,57.3,39.3
,,,29.5,12.8
,,,59.0,23.8
,,,75.5,20.1
,,,47.3,20.1
,,,82.4,59.5
,,,53.0,31.6
,,,63.4,34.2
,,,48.1,42.5
,,,59.0,25.7
,,,33.3,33.7
,,,46.0,21.6
,,,46.8,54.3
,,,50.1,53.7
,,,55.0,20.7
,,,47.2,19.5
,,,54.5,23.2
,,,46.9,22.1
,,,45.2,46.7
,,,47.4,30.8
,,,43.2,16.0
,,,93.3,20.7
,,,54.3,18.4
,,,44.7,11.5
,,,39.6,19.3
,,,64.3,20.1
,,,71.5,21.4
,,,62.5,18.9
,,,40.4,19.6
,,,55.6,21.6
,,,36.0,19.1
,,,89.4,33.0
,,,22.7,15.7
,,,84.3,21.8
,,,47.8,20.1
,,,43.9,27.1
,,,67.2,40.2
,,,80.1,27.0
,,,59.4,11.2
,,,50.3,16.6
,,,39.8,53.0
,,,59.0,24.8
,,,63.0,39.7
,,,47.2,34.8
,,,50.3,55.8
,,,46.6,39.9
,,,58.1,21.3
,,,89.2,22.7
,,,42.3,18.2
,,,45.6,47.9
,,,49.3,15.8
,,,76.9,13.5
,,,61.7,17.3
,,,58.8,18.2
,,,59.7,43.3
,,,38.9,31.4
,,,57.5,40.7
,,,65.7,25.1
,,,60.7,14.4
,,,80.4,22.6
,,,37.0,14.3
,,,62.5,17.3
,,,62.3,18.6
,,,65.1,22.4
,,,59.2,19.4
,,,61.2,17.3
,,,52.2,13.5
,,,66.4,25.5
,,,57.4,19.6
,,,32.8,32.5
,,,60.6,42.3
,,,41.9,27.1
,,,46.1,72.9
,,,72.6,25.1
,,,43.2,19.4
,,,46.2,45.0
,,,61.6,26.3
,,,68.1,16.1
,,,59.0,12.1
,,,35.2,28.2
,,,28.3,35.2
,,,68.6,30.8
,,,70.1,14.5
,,,46.4,25.6
,,,33.1,15.8
,,,61.8,33.9
,,,69.4,12.1
,,,62.0,33.5
,,,39.4,13.0
,,,83.3,32.9
,,,46.2,21.2
,,,100.6,35.1
,,,76.5,21.7
,,,65.9,19.1
,,,59.4,14.7
,,,60.1,16.7
,,,37.0,26.0
,,,53.3,22.1
,,,35.3,45.9
,,,53.9,28.3
,,,44.6,15.6
,,,58.0,34.1
,,,57.7,15.3
,,,33.3,28.6
,,,62.0,35.2
,,,60.4,23.8
,,,53.0,23.3
,,,56.9,40.6
,,,69.0,16.3
,,,64.3,21.4
,,,50.9,17.6
,,,55.8,49.6
,,,82.4,51.6
,,,59.6,29.9
,,,66.2,36.9
,,,38.5,13.9
,,,58.4,18.9
,,,45.8,16.5
,,,48.1,16.9
,,,41.1,16.0
,,,69.3,18.7
,,,25.5,28.2
,,,72.3,20.2
,,,74.1,29.7
,,,52.3,20.6
,,,49.7,18.7
,,,50.0,13.0
,,,63.6,42.7
,,,38.9,12.0
,,,55.5,23.9
,,,50.7,9.0
,,,45.1,22.5
,,,61.6,17.6
,,,54.6,15.3
,,,60.4,21.1
,,,34.5,22.9
,,,64.8,27.0
,,,93.7,18.9
,,,64.3,18.0
,,,61.0,10.9
,,,50.6,18.0
,,,26.3,34.8
,,,62.4,49.7
,,,35.3,32.0
,,,40.0,44.3
,,,69.3,21.6
,,,84.5,29.2
,,,54.7,33.1
,,,75.5,33.4
,,,84.9,14.4
,,,76.7,18.2
,,,53.5,15.5
,,,45.5,10.1
,,,61.1,12.2
,,,44.2,18.0
,,,106.9,20.6
,,,58.9,26.9
,,,74.7,11.6
,,,65.6,25.7
,,,43.4,20.1
,,,103.5,32.5
,,,53.3,18.3
,,,29.0,30.4
,,,75.5,20.6
,,,51.5,22.0
,,,48.5,14.6
,,,60.0,19.6
,,,37.5,30.4
,,,56.6,19.6
,,,76.3,30.3
,,,32.6,32.2
,,,68.6,40.6
,,,49.7,18.0
,,,49.2,17.9
,,,51.6,20.9
,,,62.0,25.4
,,,31.5,22.3
,,,37.3,48.1
,,,69.9,42.1
,,,40.1,39.7
,,,71.8,32.2
,,,47.5,55.3
,,,70.5,14.9
,,,45.7,32.0
,,,48.8,16.9
,,,51.8,18.7
,,,36.0,20.8
,,,49.9,13.2
,,,51.5,36.8
,,,68.3,17.2
,,,74.4,25.9
,,,62.8,26.6
,,,40.7,16.7
,,,55.9,17.0
,,,73.7,41.9
,,,55.2,53.8
,,,80.5,16.0
,,,52.3,18.9
,,,112.8,21.4
,,,62.3,20.7
,,,90.8,26.4
,,,55.2,17.3
,,,40.0,32.4
,,,64.5,41.8
,,,56.1,56.6
,,,62.0,27.4
,,,56.5,16.5
,,,37.6,14.2
,,,50.0,18.7
,,,56.4,17.2
,,,48.1,16.5
,,,37.5,41.5
,,,52.6,24.0
,,,59.8,33.1
,,,60.0,37.7
,,,74.8,31.0
,,,49.8,21.8
,,,54.0,19.1
,,,58.5,13.4
,,,42.4,16.9
,,,38.4,18.5
,,,33.2,67.4
,,,31.9,15.4
,,,37.2,32.5
,,,61.5,29.1
,,,55.7,19.4
,,,52.0,12.7
,,,39.7,21.2
,,,62.0,23.5
,,,59.8,18.7
,,,73.1,12.2
,,,38.0,11.5
,,,63.9,26.9
,,,38.9,33.0
,,,59.4,21.6
,,,59.8,36.3
,,,62.8,32.3
,,,52.4,15.8
,,,83.5,27.3
,,,43.1,14.6
,,,65.0,28.2
,,,42.6,19.8
,,,56.6,27.7
,,,43.3,14.7
,,,54.3,20.6
,,,35.1,38.2
,,,39.9,19.1
,,,48.1,25.1
,,,43.0,17.5
,,,62.4,24.1
,,,50.9,27.4
,,,42.9,18.2
,,,56.4,18.8
,,,50.5,63.9
,,,63.3,24.7
,,,60.0,16.3
,,,50.9,53.9
,,,42.2,21.2
,,,37.8,21.9
,,,72.9,14.7
,,,64.7,54.5
,,,70.6,18.0
,,,47.0,79.4
,,,40.9,18.5
,,,58.7,28.0
,,,46.9,11.3
,,,56.5,12.8
,,,65.2,20.5
,,,49.4,29.2
,,,36.9,35.6
,,,53.2,38.0
,,,64.2,19.6
,,,55.1,29.2
,,,47.4,56.3
,,,55.5,37.2
,,,80.4,39.7
,,,49.7,30.6
,,,53.4,23.8
,,,53.1,46.3
,,,69.5,27.2
,,,52.5,17.0
,,,41.0,23.4
,,,67.8,24.1
,,,60.6,11.4
,,,76.6,26.6
,,,62.5,18.7
,,,59.5,18.8
,,,59.0,26.0
,,,50.9,25.5
,,,63.7,16.9
,,,65.6,22.2
,,,48.4,21.7
,,,59.4,18.9
,,,52.1,49.1
,,,48.2,13.4
,,,57.8,23.4
,,,43.8,22.6
,,,52.1,36.5
,,,70.4,22.2
,,,52.7,21.3
,,,51.4,30.0
,,,46.6,17.8
,,,61.8,24.3
,,,49.4,35.8
,,,64.1,17.5
,,,55.5,43.2
,,,65.1,25.8
,,,79.5,78.6
